target cue frequency
"Blatt	Blattlaus	1"
"Blatt	Natur	1"
"Blatt	Nerv	1"
"Blatt	Umwelt	1"
"Blatt	wenden	1"
"Blatt	Vorlesung	1"
"Blatt	Zweig	1"
"Blatt	Eva	1"
"Blitz	Donner	44"
"Blitz	Gewitter	28"
"Blitz	Unwetter	4"
"Blitz	einschlagen	4"
"Blitz	hell	3"
"Blitz	Gefahr	2"
"Blitz	Elektrizität	2"
"Blitz	Strom	2"
"Blitz	Einschlag	1"
"Blitz	Regen	1"
"Blitz	Lotto	1"
"Blitz	schnell	1"
"Blitz	laut	1"
"Blitz	Helligkeit	1"
"Blitz	Zacken	1"
"Blitz	Licht	1"
"Blitz	erschlagen	1"
"Blitz	Schlag	1"
"Blume	Blüte	15"
"Blume	Duft	10"
"Blume	Wiese	9"
"Blume	Frühling	8"
"Blume	bunt	5"
"Blume	Sommer	5"
"Blume	Garten	4"
"Blume	duften	4"
"Blume	schön	3"
"Blume	Rose	3"
"Blume	Biene	3"
"Blume	Pflanze	3"
"Blume	Natur	2"
"Blume	riechen	2"
"Blume	blühen	2"
"Blume	Vase	2"
"Blume	Gänseblümchen	2"
"Blume	Blatt	1"
"Blume	Pollen	1"
"Blume	Romantik	1"
"Blume	Stiel	1"
"Blume	hübsch	1"
"Blume	Butterblume	1"
"Blume	pflanzen	1"
"Blume	Nelke	1"
"Blume	Butter	1"
"Blume	Gras	1"
"Blume	wichtig	1"
"Blume	Liebe	1"
"Blume	Wald	1"
"Blume	Lilie	1"
"Blume	Geranie	1"
"Blume	Tulpe	1"
"Blume	schenken	1"
"Bogen	Pfeil	52"
"Bogen	schießen	10"
"Bogen	spannen	6"
"Bogen	Indianer	5"
"Bogen	Schütze	4"
"Bogen	Geige	1"
"Bogen	Werkzeug	1"
"Bogen	Bogner	1"
"Bogen	Amor	1"
"Bogen	machen	1"
"Bogen	Papier	1"
"Bogen	Jagd	1"
"Bogen	Sport	1"
"Bogen	Regenbogen	1"
"Bogen	Fragebogen	1"
"Bogen	Braue	1"
"Bogen	Sehne	1"
"Bogen	Brücke	1"
"Bogen	Weide	1"
"Bogen	Torbogen	1"
"Bogen	biegen	1"
"Bohne	grün	19"
"Bohne	Gemüse	13"
"Bohne	Erbse	12"
"Bohne	Suppe	6"
"Bohne	Kaffee	4"
"Bohne	Essen	4"
"Bohne	Bohnenstange	3"
"Bohne	essen	3"
"Bohne	rot	3"
"Bohne	Eintopf	2"
"Bohne	Hülsenfrucht	2"
"Bohne	lang	2"
"Bohne	Stange	2"
"Bohne	Blähungen	2"
"Bohne	Schote	2"
"Bohne	Chilibohne	1"
"Bohne	Salat	1"
"Bohne	Zauberbohne	1"
"Bohne	Hülse	1"
"Bohne	Gewehr	1"
"Bohne	lecker	1"
"Bohne	Knoblauch	1"
"Bohne	Disney	1"
"Bohne	Eiweiß	1"
"Bohne	deftig	1"
"Bohne	Chili	1"
"Bohne	weiß	1"
"Bohne	gelb	1"
"Bohne	pupsen	1"
"Bohne	Strauch	1"
"Bohne	Frucht	1"
"Bohne	interessieren	1"
"Bohrer	Loch	20"
